id,proper,ra,dec,mag,spect,con
98298,,20.029093,-59.375893,4.95,M6III,Pav
79270,,16.224648,-54.630467,4.95,G4III,Nor
79580,,16.291791,75.75533,4.95,F5V,UMi
29361,,6.200911,16.130406,4.95,B5Vn,Ori
55779,,11.465622,2.856265,4.95,G8II-III,Leo
6228,,1.334699,58.231611,4.95,F0Ia,Cas
3407,,0.724466,47.024546,4.95,A5V,Cas
77971,,15.969825,-14.279358,4.95,B8Ia/Iab,Lib
112557,,22.867225,43.312417,4.95,M0III,Lac
116878,,23.773199,3.486811,4.95,C5II,Psc
18458,,3.957067,63.072264,4.95,B9.5V,Cam
88876,,18.19537,-23.701235,4.96,K0III,Sgr
27880,,5.914107,55.706947,4.96,A2V,Aur
78411,,16.05573,-25.86524,4.96,K3III,Sco
88382,,18.100528,22.218879,4.96,M3IIIa+...,Her
7803,,1.676337,40.577049,4.96,B8III,And
115225,,23.413959,62.282806,4.96,M1III,Cas
15609,,3.357381,43.329651,4.96,A3V,Per
88895,,18.198377,31.40535,4.96,M3III,Her
24762,,5.321278,22.096494,4.96,G8III,Tau
77944,,15.963196,54.749762,4.96,F0IV,Dra
67281,,13.831191,-18.134168,4.96,K0III,Vir
7903,,1.696383,42.613369,4.96,G2V,And
20825,,4.473992,16.359672,4.96,K2IIIvar,Tau
11888,,2.564085,-28.232343,4.96,B9V,For
83175,,17.052186,14.091947,4.97,M3III,Her
79548,,16.283593,-50.068122,4.97,F9Ia,Nor
76506,,15.67136,-23.818078,4.97,K3III,Lib
65515,,13.473837,13.778787,4.97,G5V,Vir
5849,,1.253043,-45.531664,4.97,F8V,Phe
18725,,4.021697,-61.078822,4.97,K4III,Ret
17271,,3.706291,33.965026,4.97,B0.5V,Per
27940,,5.924975,-37.120668,4.97,K1IIICN...,Col
116854,,23.767234,46.420276,4.97,G5Ib,And
50702,,10.382824,-66.901498,4.97,B8V,Car
116392,,23.663074,-14.222178,4.97,A7IV,Aqr
70530,,14.469564,-29.491638,4.97,B7/B8V,Hya
115944,,23.565884,31.325277,4.97,K4III,Peg
20200,,4.339227,27.350754,4.97,K1III,Tau
8990,,1.933337,68.685242,4.97,B8III,Cas
38426,,7.891616,26.765783,4.97,A3V,Gem
59988,,12.339161,3.312574,4.97,K1III,Vir
92659,,18.937401,4.202132,4.98,A5Vn,Ser
78256,,16.024047,29.851061,4.98,A0p...,CrB
89877,,18.398507,58.800736,4.98,A3V,Dra
13850,,2.979939,-64.071284,4.98,A5III,Hor
10030,,2.157036,25.939892,4.98,F2III,Ari
60558,,12.449805,26.825699,4.98,A4V,Com
26155,,5.587728,-5.387315,4.98,O7,Ori
37273,,7.673114,-15.26392,4.98,K3III,Pup
75811,,15.529718,40.899332,4.98,A5V,Boo
57523,,11.832395,-70.22579,4.98,G5Ib,Mus
26170,,5.589695,-5.41606,4.98,O9.5Vpe,Ori
23728,,5.111289,51.59772,4.98,F0V,Aur
42390,,8.667076,-12.475372,4.98,K3III,Hya
7984,,1.712086,-3.6902,4.98,K3II-III,Cet
94771,,19.342473,-5.415766,4.98,G8III-IV...,Aql
97762,,19.932051,58.845969,4.98,K5II-III,Cyg
53669,,11.012445,6.101449,4.98,A5III,Leo
114753,,23.316021,-9.61075,4.99,A0V,Aqr
17262,,3.704139,-31.938361,4.99,B5III,For
95077,,19.402105,29.621338,4.99,B3IV,Cyg
16108,,3.467517,49.062866,4.99,B5V,Per
21591,,4.64821,-12.123121,4.99,A0V,Eri
9485,,2.038359,54.487541,4.99,B8III,Per
355,,0.075033,-10.509523,4.99,K3Ibvar,Cet
78087,,15.991743,-41.744436,4.99,G8III,Lup
35941,,7.427471,9.276097,4.99,G8III,CMi
44531,,9.099546,5.092316,4.99,K2II-III,Hya
89071,,18.231545,64.397287,4.99,F5V,Dra
18441,,3.952303,61.108883,4.99,K3I-II,Cam
112928,,22.940555,49.733544,4.99,K5Ibvar,Lac
108943,,22.140537,-34.043841,4.99,K4III,PsA
66609,,13.695775,-54.559425,4.99,B8Vn+...,Cen
25079,,5.380556,3.544452,4.99,B1V,Ori
46637,,9.532428,11.299827,4.99,K0IIIvar,Leo
74977,,15.368975,-47.927792,4.99,F8V,Lup
44957,,9.184556,-44.867902,4.99,B5Ia,Vel
32758,,6.846097,41.78123,4.99,K3III,Aur
55395,,11.380442,43.482703,4.99,G8II,UMa
32769,,6.847876,-34.367318,4.99,K2/K3III,Pup
69167,,14.20439,2.409433,4.99,B9p Si,Vir
33882,,7.048549,-4.239231,4.99,B1V,Mon
98527,,20.072108,-32.056296,4.99,K1III/IV,Sgr
75083,,15.38675,30.287812,4.99,G2V,CrB
59674,,12.27504,33.061527,4.99,K1III,Com
40145,,8.222213,-15.788221,4.99,G5Ib/II,Pup
119059,,16.072774,-11.374611,5.0,F6 IV-V,Sco
35287,,7.308883,49.464756,5.0,A4IIIn,Lyn
88512,,18.12465,43.461891,5.0,G8III...,Her
95973,,19.57636,19.773403,5.0,B8IIIn,Vul
119259,,19.106847,-37.06474,5.0,F8 V,CrA
47072,,9.620185,6.835802,5.0,K1IIIvar,Leo
96986,,19.773777,33.727598,5.0,F5,Cyg
75777,,15.523619,77.349352,5.0,K5III,UMi
92554,,18.918649,-22.671328,5.0,K1Ib/II,Sgr
87788,,17.9848,-30.253025,5.0,K5/M0III,Sgr
18970,,4.074212,59.155507,5.0,F0II,Cam
55423,,11.386857,-36.164769,5.0,K4III,Cen
118562,,8.74494,-54.708074,5.0,,Vel
57003,,11.725332,-62.489396,5.0,F9Ia,Cen
28962,Elkurud,6.125453,-37.25292,5.0,B8:IV,Col
33258,,6.935179,-14.04343,5.0,B9.5V,CMa
93115,,19.023991,46.934812,5.0,A7V,Lyr
117754,,23.959727,-64.298231,5.0,A1V,Tuc
78804,Marsic,16.134591,17.04698,5.0,G8III,Her
25215,,5.407071,17.383534,5.0,F8V SB,Tau
29662,,6.262468,-13.718414,5.0,B9V,CMa
94195,,19.231987,57.705102,5.0,K2III,Dra
84575,,17.338575,18.057081,5.01,M2III,Her
97186,,19.816294,19.142042,5.01,A3V,Sge
41969,,8.578778,-49.944203,5.01,K1/K2II,Vel
23375,,5.03606,-26.275029,5.01,K1III,Lep
2213,,0.467475,17.893125,5.01,M3IIIvar,Psc
29846,,6.298563,61.515286,5.01,M3III,Lyn
46817,,9.56911,-51.255266,5.01,B1.5IV,Vel
56693,,11.658227,-65.397766,5.01,G2III + A,Mus
36326,,7.49688,27.916146,5.01,K2III,Gem
29280,,6.1875,-65.589417,5.01,M2.5III,Dor
38313,,7.871024,-34.705442,5.01,F3/F5V,Pup
60809,,12.501868,69.201123,5.01,M3IIIa,Dra
52274,,10.717789,69.076214,5.01,K3III,UMa
24448,,5.256777,32.6876,5.01,A9IV,Aur
60459,,12.43082,39.018616,5.01,G8III-IV,CVn
97947,,19.965842,-15.49149,5.01,A2V,Sgr
839,,0.172012,46.072272,5.01,F2II,And
59875,,12.316608,-55.143002,5.01,M1III,Cen
7703,,1.655835,44.386165,5.01,G8III...,And
86964,,17.824155,76.962881,5.02,F6IV-Vs,Dra
92764,,18.955688,-20.656346,5.02,B9.5Ib,Sgr
20849,,4.480601,13.047602,5.02,A7V,Tau
46747,,9.553461,-21.115722,5.02,K0III,Hya
95182,,19.421247,-24.508575,5.02,A4IV/V,Sgr
51486,,10.54913,-47.003353,5.02,K4III,Vel
86942,,17.817862,50.781075,5.02,A2V,Dra
53271,,10.928999,33.506929,5.02,K1III,UMa
91688,,18.747205,2.060038,5.02,B9V,Aql
107265,,21.795598,-30.898304,5.02,A1V,PsA
72573,,14.880855,-37.80316,5.02,B7II/III,Cen
89703,,18.359075,49.121593,5.02,M2III,Dra
74564,,15.284968,71.823901,5.02,K4III,UMi
67885,,13.942827,27.492082,5.02,K3IIIvar,Boo
25229,,5.410873,37.385346,5.02,K4III,Aur
91471,,18.710543,55.539457,5.03,B9.5p...,Dra
61225,,12.585489,18.377058,5.03,K2III,Com
9814,,2.109423,22.648317,5.03,A2m,Ari
53565,Chalawan,10.99112,40.430257,5.03,G0V,UMa
84413,,17.310275,10.864475,5.03,K4II-III,Oph
94966,,19.380888,-54.423931,5.03,A0Vn,Tel
28604,,6.054333,-26.284544,5.03,K3II/IIICNv,Lep
82253,,16.862573,24.656433,5.03,K2II-III,Her
83081,,17.03129,-32.143519,5.03,B8V,Sco
66591,,13.693549,-8.702984,5.03,M2III,Vir
95638,,19.511066,-2.788887,5.03,M1IIIvar,Aql
102868,,20.909344,28.057621,5.03,K4III,Vul
35131,,7.280392,-36.592633,5.03,B3V,Pup
69396,,14.249208,-57.086126,5.03,B4Vne,Cen
22426,,4.83656,-16.217159,5.03,K0III,Eri
97324,,19.843813,52.988001,5.03,K3IIIvar,Cyg
41521,,8.490968,-44.724812,5.03,B+...,Vel
37783,,7.765797,-14.563805,5.03,F2V,Pup
37194,,7.657942,17.674519,5.04,M0III,Gem
58730,,12.079616,-76.519061,5.04,K4III,Cha
106369,,21.615827,40.413521,5.04,A5V,Cyg
64203,,13.200984,-16.198601,5.04,F6V,Vir
108190,,21.987518,73.179896,5.04,F5V,Cep
35749,,7.391254,25.050531,5.04,G8III,Gem
74746,,15.321888,1.765408,5.04,F8III-IV,Ser
28253,,5.984531,-9.55825,5.04,A6m,Mon
65604,,13.490348,-51.165134,5.04,A0V,Cen
8226,,1.768392,-53.522037,5.04,A1V,Eri
74549,,15.282471,-60.957255,5.04,O8.5V,Cir
21808,,4.700965,-37.144297,5.04,F3V,Cae
37498,,7.715865,-45.173118,5.04,G5IV,Pup
32088,,6.718051,44.52445,5.04,K5III,Aur
104848,,21.307551,43.945945,5.04,O8,Cyg
28919,,6.117604,-62.154581,5.04,K2/K3III,Pic
29727,,6.274061,12.272163,5.04,F5IV-V,Ori
183,,0.038867,-29.720414,5.04,B4V,Scl
75742,,15.515488,40.833047,5.04,K5III,Boo
111359,Situla,22.629273,-4.228056,5.04,K2III,Aqr
5306,,1.133559,43.942092,5.04,A3m,And
15181,,3.270057,50.937664,5.04,G5II,Per
65263,,13.418694,-74.887818,5.04,K0III,Mus
39578,,8.111206,-45.266015,5.04,K3III,Vel
77575,,15.888905,-20.16704,5.04,B3V,Lib
42311,,8.652198,-22.661875,5.05,G3/G5V,Pyx
23594,,5.082776,-49.577837,5.05,M2IIIvar,Pic
117004,,23.798543,67.806808,5.05,A1Vn,Cep
113986,,23.158738,8.677161,5.05,M4Sv,Peg
88469,,18.117097,30.56214,5.05,F7V,Her
109210,,22.191828,59.414488,5.05,O6e,Cep
15405,,3.318787,50.094966,5.05,B5V,Per
114864,,23.339051,5.381307,5.05,K2III,Psc
37285,,7.675295,87.020091,5.05,M2III,Cep
31685,,6.643787,-48.220183,5.05,G8III,Pup
24819,,5.333589,33.958054,5.05,A5IIvar,Aur
17809,Pleione,3.819782,24.136712,5.05,B7p,Tau
96519,,19.680601,45.524942,5.06,F5II,Cyg
24984,,5.362849,-24.772981,5.06,A2/A3,Lep
70025,,14.373108,-80.108945,5.06,B4V,Aps
102513,,20.834695,44.059304,5.06,A4me...,Cyg
83776,,17.178425,-44.557719,5.06,G8/K0III+..,Sco
49344,,10.103115,-47.369995,5.06,K0IV,Vel
102619,,20.858347,-51.608179,5.06,K1II/III,Ind
30699,,6.465992,-4.762154,5.06,B2V,Mon
117350,,23.874802,19.120287,5.06,M2III,Peg
104417,,21.222351,-70.126267,5.06,M2III,Pav
24446,,5.25677,-26.943509,5.06,B9V,Lep
53682,,11.014009,39.212092,5.06,Am,UMa
40565,,8.305219,-65.613192,5.06,K1III,Vol
17254,,3.702594,63.216806,5.06,S5.3 SB:,Cam
98260,,20.022655,50.104695,5.06,K1II-III,Cyg
96643,,19.708648,-16.123996,5.06,F3IV/V,Sgr
29344,,6.197726,-6.550287,5.06,B2V,Mon
29061,,6.145643,-68.843409,5.06,B8V,Dor
36711,,7.571839,-23.473661,5.06,F6V,Pup
101540,,20.642198,24.115958,5.06,B5IV,Vul
3802,,0.816308,16.940644,5.07,F8V...,Psc
21008,,4.513916,-44.953749,5.07,B2IV-V,Cae
48300,,9.875121,-8.10503,5.07,A2V,Sex
36290,,7.489012,28.118275,5.07,A4V,Gem
21674,,4.66519,53.079535,5.07,K0III SB,Cam
25219,,5.40803,-0.891328,5.07,K0III,Ori
83690,,17.159238,40.777033,5.07,K3III,Her
14917,,3.212899,-1.196101,5.07,F8V,Cet
108671,,22.085775,62.279814,5.07,O9.5Ib,Cep
107420,,21.830748,30.174215,5.07,A1Vs,Peg
46795,,9.564857,-80.941258,5.07,B5V,Cha
119135,,17.255734,-26.603215,5.07,K1 Ve,Oph
90571,,18.533874,-45.757382,5.07,B3III,Tel
37902,,7.790276,-38.511145,5.07,B2IV/V,Pup
101587,,20.652161,10.086203,5.07,G5IV+...,Del
69193,,14.212785,-27.261186,5.07,K2III,Hya
85544,,17.532745,68.135024,5.07,K0III,Dra
33471,,6.973638,-34.111708,5.07,B4IV/V,Pup
81046,,16.603812,52.924422,5.07,B9V,Dra
46641,,9.53266,9.715767,5.07,K3III,Leo
51626,,10.580004,6.953749,5.07,G8II-III,Leo
93572,,19.116279,11.071228,5.07,B8III,Aql
47318,,9.671768,-14.332292,5.07,B4IV/V,Hya
34815,,7.222854,16.158966,5.07,K3V,Gem
2572,,0.545512,-63.0315,5.07,A0V,Tuc
56076,,11.529464,-59.442061,5.07,G0Ia,Cen
55433,,11.389415,-18.779973,5.08,F3IV,Crt
2848,,0.602306,54.16845,5.08,B7III,Cas
47977,,9.80981,46.021008,5.08,G2V,UMa
21620,,4.65256,15.799846,5.08,A4m,Tau
29198,,6.170632,-74.753045,5.08,G5V,Men
98764,,20.114835,23.614425,5.08,B3V,Vul
111182,,22.596077,73.643188,5.08,F3III-IV,Cep
41365,,8.46017,-53.08848,5.08,A9/F0III/IV,Vel
92524,,18.911976,-15.603036,5.08,B3II,Sct
72901,,14.945554,-62.781016,5.08,B4Vnp,Cir
25047,,5.376036,79.231149,5.08,F6V,Cam
25477,,5.460802,34.475892,5.08,K4IIIp,Aur
62805,,12.910251,-57.16867,5.08,B5Vne,Cru
51290,,10.504855,-0.637026,5.08,B6V,Sex
38758,,7.955118,-44.109859,5.08,B2.5IV,Pup
52306,,10.7236,23.188404,5.08,A3Vn,LMi
22512,,4.856239,18.839861,5.08,A7IV-V,Tau
107693,,21.888268,-13.551768,5.08,F3IV,Cap
100555,,20.455336,-18.211721,5.08,B4V,Cap
17729,,3.804519,11.143294,5.08,B3V,Tau
51763,,10.605706,-59.564392,5.08,K1III,Car
51569,,10.566912,-23.745165,5.08,K5III,Hya
32472,,6.793673,-8.998503,5.08,M1II,Mon
98604,,20.08597,19.991071,5.09,K2III,Sge
35601,,7.365795,20.443658,5.09,M0III,Gem
77424,,15.854331,-3.090497,5.09,A3Vn,Ser
31201,,6.560534,-1.220154,5.09,B5Vn,Mon
36013,,7.439403,-51.018481,5.09,K0III,Car
16251,,3.500057,55.451808,5.09,A1V,Cam
3773,,0.809777,-74.923438,5.09,K5III,Hyi
86924,,17.813652,25.622869,5.09,K2III,Her
43290,,8.842628,-46.529187,5.09,B0III,Vel
55432,,11.389283,-64.954714,5.09,B5,Mus
23211,,5.005755,81.194088,5.09,K3III,Cep
38913,,7.984921,-23.310396,5.09,G8II,Pup
113428,,23.043436,42.757795,5.09,A3Vn,And
109912,,22.333754,-80.439747,5.09,M6III,Oct
107679,,21.88438,25.92514,5.09,B3V,Peg
59637,,12.266719,14.899071,5.09,A3V,Com
116653,,23.722878,10.331536,5.09,M2III,Peg
9091,,1.955848,17.817532,5.09,K1p...,Ari
115079,,23.384602,12.31391,5.09,K3III,Peg
46150,,9.438324,-53.378909,5.09,B6V,Vel
89759,,18.371828,-38.656894,5.09,K4/K5III,CrA
48088,,9.832541,-45.732736,5.09,B7III,Vel
79062,,16.18391,-29.41622,5.09,K0III,Sco
108756,,22.100543,45.014348,5.09,K5III,Lac
47829,,9.775462,57.12807,5.09,M3III,UMa
40206,,8.232865,-36.322281,5.09,B2V:,Pup
106656,,21.669749,43.273839,5.09,M1IIIvar,Cyg
117321,,23.868518,-82.018818,5.1,G7III,Oct
88621,,18.148018,20.045233,5.1,A8III,Her
57440,,11.812524,-26.749777,5.1,M4III,Hya
113201,,23.001417,56.945374,5.1,G0Ia,Cas
106601,,21.65924,2.243558,5.1,K0III,Aqr
13741,,2.954801,31.934219,5.1,B9p...,Per
84903,,17.403636,-44.162576,5.1,B7III,Sco
107039,,21.750071,-9.082428,5.1,G8II-III,Cap
94590,,19.309026,1.085129,5.1,K2II-IIIvar,Aql
19412,,4.167439,80.698681,5.1,G8III+...,Cep
70177,,14.403151,5.820131,5.1,A5V,Vir
20470,,4.397729,9.460968,5.1,A3V,Tau
64598,,13.281425,-31.506196,5.1,K0III,Cen
78244,,16.020644,17.818397,5.1,G8III,Her
27465,,5.831539,-66.901187,5.1,B6V,Dor
81878,,16.777779,-67.109691,5.1,Ap,TrA
15698,,3.379234,20.742069,5.1,K3III,Ari
109627,,22.274045,-41.627225,5.11,G8III,Gru
33017,,6.895068,68.888309,5.11,B7III,Cam
35309,,7.310607,-36.742735,5.11,A0V,Pup
6946,,1.49337,-21.629339,5.11,A0V,Cet
107972,,21.944207,63.625557,5.11,M2 comp,Cep
111888,,22.734856,41.819235,5.11,K0III,Lac
18168,,3.894151,-34.732297,5.11,B6/B7V,Eri
48693,,9.96141,41.055633,5.11,F6Vs,LMi
111443,,22.64386,56.795632,5.11,M4III,Lac
54302,,11.142778,-61.947175,5.11,B9Ia,Car
102362,,20.808084,-43.988544,5.11,F1IV,Mic
23886,,5.145472,-4.456207,5.11,F2V,Eri
93788,,19.152716,76.560502,5.11,A9V,Dra
89912,,18.40383,39.507239,5.11,A3IVn,Lyr
65330,,13.435483,-39.755107,5.11,Kp...,Cen
77746,,15.924891,-68.603001,5.11,G6VII,TrA
91589,,18.729706,-38.323441,5.11,A0/A1V,CrA
101654,,20.667347,-60.548892,5.11,F8V,Pav
37557,,7.728307,-40.933746,5.12,K1III,Pup
14206,,3.060239,-59.737775,5.12,F0IV,Hor
56083,,11.530223,-59.515648,5.12,A3Ia,Cen
95652,,19.51261,27.965276,5.12,B8V,Cyg
34578,,7.179858,-48.932098,5.12,K2III,Pup
53107,,10.892911,54.585128,5.12,K3III,UMa
97365,,19.850456,10.415727,5.12,F8V,Aql
52202,,10.69908,65.71628,5.12,K2IIIvar,UMa
90823,,18.583998,-10.977206,5.12,G8III,Sct
101151,,20.565297,-44.516048,5.12,K0III,Mic
62161,,12.777433,16.577691,5.12,K3III,Com
23739,,5.112681,-4.655163,5.12,B9.5V,Eri
96026,,19.585349,-10.560444,5.12,G8III,Aql
90524,,18.523971,-18.402697,5.12,B9/B9.5V,Sgr
89657,,18.350283,28.869954,5.12,A7V,Her
38264,,7.861663,1.766868,5.12,B8II,CMi
8863,,1.906122,-42.49695,5.12,A3V,Phe
113500,,23.05828,-34.749412,5.12,A9V,PsA
61275,,12.595987,-41.021945,5.12,A7III,Cen
86529,Cervantes,17.735752,-51.834053,5.12,G5V,Ara
35611,,7.367397,36.760584,5.12,K0III,Aur
46780,,9.562374,-49.005072,5.12,B4IV,Vel
110045,,22.35988,-21.59823,5.12,K0III,Aqr
45374,,9.273066,-44.265735,5.12,K3Ib,Vel
94007,,19.194597,56.859213,5.13,G8III,Dra
117866,,23.982155,-52.745807,5.13,K1III,Phe
68818,,14.132154,43.854452,5.13,M4.2III,Boo
73598,,15.088656,-41.067236,5.13,G8III,Lup
84629,,17.348391,24.499435,5.13,A2V,Her
6048,,1.296654,3.614466,5.13,A3V,Psc
56163,,11.54837,-31.087226,5.13,M1/M2III,Hya
41209,,8.43188,7.564506,5.13,G8II,Cnc
40728,,8.334406,27.217707,5.13,F6V,Cnc
79412,,16.254257,-47.372021,5.13,B8V,Nor
11449,,2.467139,-33.811039,5.13,A2/A3V,For
103708,,21.078621,-77.023767,5.13,F4III,Oct
1156,,0.241008,-7.780532,5.13,M3IIIvar,Cet
15851,,3.411267,64.585996,5.13,M0II,Cam
26156,,5.587907,-5.389696,5.13,O6pe,Ori
76027,,15.577033,-28.046983,5.13,K2/K3III,Lib
145,,0.030402,-3.027504,5.13,B7III-IV,Psc
101826,,20.699186,-66.760682,5.14,B8Vvar,Pav
77869,,15.948193,-33.966134,5.14,A3V,Lup
69789,,14.325689,-2.265518,5.14,G9III,Vir
5786,,1.240011,-7.922826,5.14,F5V,Cet
32778,,6.849191,67.571934,5.14,B4IV,Cam
38807,,7.964368,-45.577669,5.14,K2III,Pup
16281,,3.506797,11.336442,5.14,A0Vn,Tau
52590,,10.782634,-56.757192,5.14,B8/B9III,Vel
55833,,11.476413,-42.674203,5.14,B9V,Cen
95202,,19.424611,19.798365,5.14,K0III,Vul
94182,,19.228529,2.293707,5.14,B8II-III,Aql
59322,,12.203311,77.616241,5.14,A5m,Cam
56487,,11.616852,-61.283442,5.14,K1III,Cen
92870,,18.976812,-60.20055,5.14,K1III-IV,Pav
33944,,7.060576,10.951817,5.14,K3III,Gem
2894,,0.612903,44.488587,5.14,K5III,And
36982,,7.621303,-4.110979,5.14,F6III,Mon
99799,,20.310853,34.982775,5.14,F5Ib,Cyg
25365,,5.438687,-58.91252,5.14,G6III,Dor
34017,,7.071757,-56.749724,5.14,A0p:,Car
76075,,15.587476,39.010067,5.14,M2III,CrB
40170,,8.22671,-46.991628,5.14,B2.5IV,Vel
64701,,13.304034,49.682062,5.14,A0V,CVn
84368,,17.300189,-24.286901,5.14,K:...,Oph
28620,,6.057602,19.690561,5.14,B8V,Ori
32679,,6.831838,-46.61456,5.14,F5III,Pup
39456,,8.08458,13.118215,5.14,A1V,Cnc
37908,,7.791757,33.415697,5.14,M0III,Gem
33692,,7.014303,-51.402585,5.14,M1III,Car
17844,,3.825748,33.091382,5.14,A3V,Per
97559,,19.88816,57.523482,5.14,B5V,Cyg
60036,,12.348809,-13.565724,5.14,K0III,Crv
114158,,23.195608,8.720116,5.15,A5Vn,Peg
42715,,8.727854,-49.822802,5.15,B0IIIn,Vel
72377,,14.844773,-15.997237,5.15,F3V,Lib
54201,,11.121308,-42.638681,5.15,Ap SrCrEu,Cen
75532,,15.477288,1.842081,5.15,A8IV,Ser
63875,,13.131614,-10.740408,5.15,K2III,Vir
47519,,9.715895,72.252618,5.15,K0III,UMa
101655,,20.667485,-18.138659,5.15,M1III,Cap
5532,,1.185213,31.424736,5.15,F0V,Psc
43408,,8.865787,43.726603,5.15,K0III,Lyn
37838,,7.777577,37.517394,5.15,M3III,Lyn
49942,,10.225184,-66.372811,5.15,Am,Car
71971,,14.766691,-25.443181,5.15,F0V + G/K,Hya
98114,,19.998665,37.042885,5.15,B3IV,Cyg
67032,,13.78232,-36.251933,5.15,A0V,Cen
101607,,20.656914,0.486445,5.15,K1III,Aqr
81823,,16.763859,8.582616,5.15,K5III,Her
44728,,9.139867,66.873235,5.15,K5III,UMa
11756,,2.535045,36.147271,5.15,K5III,Tri
74377,,15.243926,67.346722,5.15,F9IV,UMi
60135,,12.368713,-67.522105,5.15,Am,Mus
56585,,11.635371,-61.826563,5.15,B9IV,Cen
29822,,6.294923,-16.815908,5.15,K1III,CMa
74479,,15.267785,-41.491155,5.15,F:+...,Lup
102200,,20.777462,16.124134,5.15,A2Ia+...,Del
9439,,2.02844,-44.713509,5.15,K5III,Phe
58628,,12.060973,-42.434056,5.15,F6V,Cen
15366,,3.310482,50.222174,5.16,B3V,Per
105229,,21.381559,6.81114,5.16,A3V,Equ
38273,,7.862862,-13.898029,5.16,G2V,Pup
112575,,22.873353,9.835664,5.16,F7IV,Peg
31010,,6.523068,-12.391953,5.16,K1III,CMa
1682,,0.352017,37.968603,5.16,F5III,And
76011,,15.574032,-9.183416,5.16,B6IV,Lib
11034,,2.372621,55.845653,5.16,A2Ia,Per
106752,,21.692462,-14.047611,5.16,G2V,Cap
27552,,5.848117,-52.108873,5.16,G8III,Pic
73548,,15.08003,-64.03135,5.16,G8III,Cir
67713,,13.911707,-1.503125,5.16,K2III,Vir
40314,,8.254427,-62.915643,5.16,A+...,Car
51665,,10.586017,57.082637,5.16,F1V,UMa
75301,,15.429832,15.428036,5.16,M1III,Ser
13683,,2.943729,-3.71232,5.16,A3Vn,Eri
90605,,18.539257,-39.704001,5.16,A3V,CrA
44819,Nahn,9.155982,22.045446,5.16,K0III,Cnc
2375,,0.506293,-23.78768,5.17,A3V,Cet
95152,,19.416164,11.944415,5.17,G8IVvar,Aql
87292,,17.888341,40.007959,5.17,K3III,Her
44016,,8.990078,-59.083712,5.17,F3V,Car
60328,,12.405146,26.098606,5.17,A3V,Com
43966,,8.981216,-47.234688,5.17,Am,Vel
96156,,19.610555,44.694936,5.17,K0III,Cyg
20455,,4.394681,-3.74547,5.17,A2V,Eri
93520,,19.10554,-52.34091,5.17,F7V,Tel
5325,,1.137477,54.92034,5.17,G5Vp,Cas
104625,,21.260528,-20.651696,5.17,K0II/III,Cap
103750,,21.08729,-54.727042,5.17,K2III,Ind
58973,,12.130565,-75.367019,5.17,K2II/III,Mus
3899,,0.835443,-10.644326,5.17,F7IV-V,Cet
117262,,23.855927,-18.909163,5.17,Ap Si,Aqr
12241,,2.633909,72.818252,5.17,G8III,Cas
12799,,2.749328,12.445761,5.17,A7III-IV,Ari
38103,,7.828111,-17.228408,5.17,K3III,Pup
61717,,12.687765,-13.013901,5.17,F3IV,Crv
58014,,11.933599,-17.150829,5.17,A0V,Crt
118869,,13.166389,17.528977,5.17,F5 V,Com
63008,,12.951212,-51.198752,5.17,B8V,Cen
95260,,19.435868,36.317896,5.17,B9sp...,Cyg
8001,,1.715493,70.622526,5.18,B9V,Cas
69151,,14.201122,69.432548,5.18,M2III,UMi
45201,,9.239041,61.423318,5.18,F9V,UMa
26575,,5.662277,25.897091,5.18,B3IV,Tau
22780,,4.913027,11.426006,5.18,A3V,Ori
27138,,5.766637,-32.306435,5.18,B1IV/V,Col
33595,,6.997378,-67.916443,5.18,K3III,Vol
52318,,10.725822,46.203877,5.18,F5III,UMa
106887,,21.717806,72.320084,5.18,K0III,Cep
100934,,20.525112,74.954619,5.18,A0p...,Dra
99534,,20.2584,23.508906,5.18,G2Ib SB,Vul
96359,,19.653234,5.397773,5.18,B3V + B3V,Aql
24140,,5.194879,16.045673,5.18,K5III,Ori
97319,,19.842776,38.722419,5.18,M2IIIa,Cyg
42385,,8.666002,-53.054729,5.18,B4IV,Vel
41179,,8.42537,-51.727415,5.18,B2V,Vel
40828,,8.355846,-36.484177,5.18,B2IV-V+...,Pup
116948,,23.787776,-50.226461,5.18,B3V,Phe
25853,,5.531318,-76.340964,5.18,K4III,Men
55613,,11.428717,-63.972475,5.18,F7V,Cen
1704,,0.358665,-28.981469,5.18,K0III,Scl
54974,,11.288167,2.010556,5.18,M0III comp,Leo
2220,,0.470454,44.394452,5.18,A2Vs,And
72809,,14.926287,-60.114164,5.18,K1III,Cir
92356,,18.877675,-52.10737,5.18,G8/K0III,Tel
19123,,4.110114,27.599903,5.18,B9p Si,Tau
35853,,7.411163,-16.201473,5.18,B2Vne,CMa
11193,,2.406919,50.006546,5.19,G8III,And
51217,,10.491306,-2.739078,5.19,B9.5V,Sex
80629,,16.513713,-61.633503,5.19,K0II/IIICN.,TrA
115040,,23.377547,-15.039338,5.19,A3V,Aqr
23785,,5.126116,-63.399679,5.19,M3III,Dor
28673,,6.070417,-6.708941,5.19,B2Vne+,Mon
56414,,11.600744,69.322952,5.19,K0III,Dra
104930,,21.322838,64.871855,5.19,B3IVe,Cep
30644,,6.453823,0.299246,5.19,K1II,Mon
64587,,13.279588,9.424156,5.19,G0Vs,Vir
77041,,15.777772,62.599557,5.19,A2IV,Dra
85053,,17.433344,-50.63351,5.19,K1III,Ara
